Date,Volume,Open,High,Low,Close,Predicted_Close,neutral_norm,negative_norm,positive_norm
2020-01-02,27278000,67.42050170898438,68.43399810791016,67.32450103759766,68.43399810791016,68.5083,0.8586956521739131,0.06521739130434782,0.07608695652173914
2020-01-03,23408000,67.4000015258789,68.6875,67.36599731445312,68.07599639892578,68.60896,0.85,0.06666666666666667,0.08333333333333333
2020-01-06,46768000,67.58149719238281,69.91600036621094,67.55000305175781,69.8905029296875,68.63721,0.8571428571428571,0.061224489795918366,0.08163265306122448
2020-01-07,34330000,70.02300262451172,70.17500305175781,69.5780029296875,69.75550079345703,69.204025,0.9215686274509803,0.0392156862745098,0.0392156862745098
2020-01-08,35314000,69.74099731445312,70.59249877929688,69.63150024414062,70.25199890136719,69.31738,0.9245283018867925,0.0,0.07547169811320754
2020-01-09,33200000,71.09649658203125,71.43399810791016,70.510498046875,70.989501953125,69.89845,0.961038961038961,0.0,0.03896103896103896
2020-01-10,26258000,71.47350311279297,71.74700164794922,70.9800033569336,71.447998046875,70.30594,0.9516129032258065,0.03225806451612903,0.016129032258064516
2020-01-13,30730000,71.76249694824219,72.0739974975586,71.26850128173828,72.00150299072266,70.731384,0.8478260869565217,0.03260869565217391,0.11956521739130435
2020-01-14,26076000,72.0,72.13150024414062,71.38849639892578,71.52950286865234,71.40631,0.9120879120879121,0.04395604395604396,0.04395604395604396
2020-01-15,21550000,71.6510009765625,72.03900146484375,71.58300018310547,71.95999908447266,71.684845,0.9270833333333334,0.052083333333333336,0.020833333333333332
2020-01-16,26080000,72.27249908447266,72.53500366210938,72.0,72.50800323486328,72.21535,0.9072164948453608,0.061855670103092786,0.030927835051546393
2020-01-17,52424000,73.12699890136719,74.02749633789062,72.82749938964844,73.97599792480469,72.51422,0.8909090909090909,0.05454545454545454,0.05454545454545454
2020-01-21,48930000,73.94999694824219,74.49400329589844,73.510498046875,74.11250305175781,73.16225,0.8674698795180723,0.024096385542168676,0.10843373493975904
2020-01-22,28458000,74.48650360107422,75.02899932861328,74.13300323486328,74.19349670410156,73.59489,0.8791208791208791,0.03296703296703297,0.08791208791208792
2020-01-23,26650000,74.37750244140625,74.67500305175781,74.01599884033203,74.2344970703125,74.11575,0.918918918918919,0.02702702702702703,0.05405405405405406
2020-01-24,29786000,74.64099884033203,74.70999908447266,73.15899658203125,73.30850219726562,74.44989,0.975609756097561,0.0,0.024390243902439025
2020-01-27,34132000,71.5770034790039,71.8290023803711,70.9749984741211,71.58650207519531,74.52176,0.8850574712643678,0.05747126436781609,0.05747126436781609
2020-01-28,29724000,72.08699798583984,72.73999786376953,71.51799774169922,72.5250015258789,74.39704,0.9052631578947369,0.05263157894736842,0.042105263157894736
2020-01-29,21566000,72.9229965209961,73.20700073242188,72.26950073242188,72.83499908447266,74.40991,0.9052631578947369,0.042105263157894736,0.05263157894736842
2020-01-30,27110000,71.90499877929688,72.76249694824219,71.75,72.7125015258789,74.21963,0.875,0.03125,0.09375
2020-01-31,43822000,73.39299774169922,73.4834976196289,71.35299682617188,71.63899993896484,74.2812,0.9354838709677419,0.0,0.06451612903225806
2020-02-03,71636000,73.0824966430664,74.31500244140625,72.83049774169922,74.12999725341797,73.98848,0.9175257731958762,0.030927835051546393,0.05154639175257732
2020-02-04,95880000,72.72450256347656,73.36699676513672,71.10150146484375,72.27050018310547,74.21474,0.9393939393939394,0.020202020202020204,0.04040404040404041
2020-02-05,36376000,73.18049621582031,73.22899627685547,71.48400115966797,72.30249786376953,73.759766,0.9052631578947369,0.010526315789473684,0.08421052631578947
2020-02-06,37822000,72.5989990234375,74.0780029296875,72.52400207519531,73.79850006103516,74.00244,0.8936170212765957,0.010638297872340425,0.09574468085106383
2020-02-07,28360000,73.36949920654297,74.26249694824219,73.27050018310547,73.95549774169922,74.0,0.8979591836734694,0.0,0.10204081632653061
2020-02-10,38302000,73.86150360107422,75.44400024414062,73.76000213623047,75.43299865722656,74.08283,0.8387096774193549,0.07526881720430108,0.08602150537634409
2020-02-11,34852000,75.66349792480469,76.49400329589844,75.27249908447266,75.50299835205078,74.84107,0.9032258064516129,0.03225806451612903,0.06451612903225806
2020-02-12,31042000,75.79299926757812,76.01499938964844,75.43350219726562,75.93150329589844,74.99836,0.9239130434782609,0.021739130434782608,0.05434782608695652
2020-02-13,22914000,75.5,76.29750061035156,75.19999694824219,75.66950225830078,75.6434,0.9302325581395349,0.0,0.06976744186046512
2020-02-14,23198000,75.72650146484375,76.00250244140625,75.27749633789062,75.9365005493164,75.9017,0.8863636363636364,0.022727272727272728,0.09090909090909091
2020-02-18,25642000,75.71700286865234,76.52799987792969,75.55049896240234,75.97200012207031,76.28724,0.8536585365853658,0.036585365853658534,0.10975609756097561
2020-02-19,22746000,76.36000061035156,76.53700256347656,76.04900360107422,76.24349975585938,76.56557,0.8105263157894737,0.06315789473684211,0.12631578947368421
2020-02-20,25962000,75.95050048828125,76.35350036621094,75.21299743652344,75.84950256347656,76.88078,0.8247422680412371,0.08247422680412371,0.09278350515463918
2020-02-21,42520000,75.22899627685547,75.54750061035156,73.92449951171875,74.1729965209961,77.05796,0.8392857142857143,0.08928571428571429,0.07142857142857142
2020-02-24,49560000,71.15249633789062,71.81900024414062,70.3395004272461,70.99299621582031,76.84328,0.9333333333333333,0.022222222222222223,0.044444444444444446
2020-02-25,51580000,71.55000305175781,71.84249877929688,69.02100372314453,69.31600189208984,76.1086,0.9090909090909091,0.03896103896103896,0.05194805194805195
2020-02-26,49776000,69.7490005493164,70.68350219726562,68.82749938964844,69.52349853515625,75.14037,0.9361702127659575,0.031914893617021274,0.031914893617021274
2020-02-27,62290000,67.95700073242188,68.47000122070312,65.71199798583984,65.74749755859375,74.14406,0.9041095890410958,0.0136986301369863,0.0821917808219178
2020-02-28,80198000,63.71549987792969,67.12249755859375,63.41049957275391,66.9625015258789,72.54524,0.9210526315789473,0.02631578947368421,0.05263157894736842
2020-03-02,55430000,67.56950378417969,69.37349700927734,66.26000213623047,69.31600189208984,71.77655,0.921875,0.046875,0.03125
2020-03-03,56602000,69.88400268554688,70.40950012207031,66.46199798583984,66.88600158691406,70.84621,0.9411764705882353,0.023529411764705882,0.03529411764705882
2020-03-04,47598000,67.947998046875,69.13899993896484,66.8499984741211,69.08000183105469,69.95235,0.9213483146067416,0.033707865168539325,0.0449438202247191
2020-03-05,54380000,67.27749633789062,67.68150329589844,65.08200073242188,65.73799896240234,70.01988,0.8888888888888888,0.047619047619047616,0.06349206349206349
2020-03-06,64640000,63.497501373291016,65.13749694824219,62.86050033569336,64.78700256347656,68.60657,0.9444444444444444,0.0,0.05555555555555555
2020-03-09,69252000,60.24800109863281,62.63650131225586,59.902000427246094,60.78950119018555,68.479416,0.821917808219178,0.0410958904109589,0.136986301369863
2020-03-10,54872000,62.71950149536133,63.79249954223633,60.72549819946289,63.75849914550781,66.79966,0.8433734939759037,0.04819277108433735,0.10843373493975904
2020-03-11,54732000,62.41350173950195,62.84650039672852,59.55699920654297,60.54499816894531,66.569916,0.8405797101449275,0.043478260869565216,0.11594202898550725
2020-03-12,94326000,56.13100051879883,59.4375,55.42350006103516,55.57749938964844,65.08525,0.8666666666666667,0.03333333333333333,0.1
2020-03-13,79400000,58.7495002746582,60.720001220703125,55.61449813842773,60.7135009765625,63.500164,0.8292682926829268,0.0,0.17073170731707318
2020-03-16,96520000,54.480499267578125,57.27349853515625,53.354000091552734,53.650001525878906,63.24864,0.8767123287671232,0.0273972602739726,0.0958904109589041
2020-03-17,83194000,54.53200149536133,56.29999923706055,52.45500183105469,55.90299987792969,60.17096,0.9111111111111111,0.03333333333333333,0.05555555555555555
2020-03-19,74064000,54.4109992980957,57.63050079345703,52.77750015258789,55.58349990844727,58.16079,0.8904109589041096,0.0136986301369863,0.0958904109589041
2020-03-20,82878000,56.54499816894531,56.92399978637695,53.10499954223633,53.41049957275391,57.702282,0.925,0.025,0.05
2020-03-23,83672000,52.81850051879883,53.34550094604492,50.44350051879883,52.70650100708008,56.6949,0.92,0.0,0.08
2020-03-24,72468000,55.19900131225586,56.666500091552734,54.32149887084961,56.5004997253418,55.84521,0.96,0.0,0.04
2020-03-25,90324000,56.229000091552734,57.30849838256836,54.1505012512207,55.08100128173828,55.910896,0.9014084507042254,0.028169014084507043,0.07042253521126761
2020-03-26,76562000,55.73600006103516,58.57400131225586,54.60150146484375,58.14599990844727,55.094738,0.8450704225352113,0.07042253521126761,0.08450704225352113
2020-03-27,62794000,56.37350082397461,57.5525016784668,55.20000076293945,55.51300048828125,56.33844,0.8723404255319149,0.06382978723404255,0.06382978723404255
2020-03-30,58736000,56.63199996948242,57.54999923706055,54.92449951171875,57.31549835205078,55.608654,0.8703703703703703,0.018518518518518517,0.1111111111111111
2020-03-31,65228000,57.436500549316406,58.66999816894531,56.83599853515625,58.09749984741211,56.639885,0.8292682926829268,0.024390243902439025,0.14634146341463414
2020-04-01,51970000,56.20000076293945,56.47100067138672,54.67449951171875,55.10499954223633,56.57294,0.8372093023255814,0.023255813953488372,0.13953488372093023
2020-04-02,56410000,55.0,56.13850021362305,54.65650177001953,55.85150146484375,56.556335,0.9122807017543859,0.017543859649122806,0.07017543859649122
2020-04-03,51374000,55.73550033569336,55.93949890136719,53.75400161743164,54.6349983215332,57.121788,0.926829268292683,0.0,0.07317073170731707
2020-04-06,63320000,56.650001525878906,59.53749847412109,56.25,59.15950012207031,56.282787,0.925531914893617,0.02127659574468085,0.05319148936170213
2020-04-07,61620000,60.85049819946289,61.03900146484375,58.86249923706055,59.12799835205078,57.493946,0.8791208791208791,0.02197802197802198,0.0989010989010989
2020-04-08,40334000,60.15499877929688,60.744998931884766,59.1974983215332,60.34999847412109,57.27802,0.8315789473684211,0.031578947368421054,0.1368421052631579
2020-04-09,54028000,60.90900039672852,61.0994987487793,59.62099838256836,60.32849884033203,58.42455,0.8804347826086957,0.03260869565217391,0.08695652173913043
2020-04-13,38702000,60.07500076293945,60.72600173950195,59.11650085449219,60.52050018310547,58.726208,0.8783783783783784,0.013513513513513514,0.10810810810810811
2020-04-14,63358000,61.99850082397461,63.78749847412109,61.42699813842773,63.26150131225586,59.25245,0.8524590163934426,0.09836065573770492,0.04918032786885246
2020-04-15,42236000,62.32550048828125,63.75550079345703,61.70000076293945,62.8650016784668,60.38406,0.8181818181818182,0.09090909090909091,0.09090909090909091
2020-04-16,57896000,63.35699844360352,63.667999267578125,61.90999984741211,62.87149810791016,60.669804,0.8641975308641975,0.012345679012345678,0.12345679012345678
2020-04-17,51050000,64.08499908447266,64.5,63.29999923706055,63.95000076293945,61.987644,0.9090909090909091,0.0,0.09090909090909091
2020-04-20,35292000,63.49449920654297,63.84099960327149,62.821998596191406,63.057498931884766,62.41276,0.9078947368421053,0.039473684210526314,0.05263157894736842
2020-04-21,49648000,62.135501861572266,62.5,60.25,60.608001708984375,62.93832,0.8723404255319149,0.031914893617021274,0.09574468085106383
2020-04-22,46296000,62.05550003051758,63.99399948120117,61.86000061035156,62.920501708984375,63.039295,0.8846153846153846,0.038461538461538464,0.07692307692307693
2020-04-23,34202000,63.2869987487793,64.40750122070312,63.0265007019043,63.55849838256836,63.36148,0.8947368421052632,0.013157894736842105,0.09210526315789473
2020-04-24,37402000,62.75,63.885501861572266,62.20000076293945,63.83000183105469,63.295227,0.8974358974358975,0.0,0.10256410256410256
2020-04-27,44186000,64.5999984741211,64.70500183105469,63.25299835205078,63.542999267578125,63.8747,0.8333333333333334,0.027777777777777776,0.1388888888888889
2020-04-28,80700000,64.16000366210938,64.23799896240234,61.51900100708008,61.62950134277344,63.982273,0.8936170212765957,0.010638297872340425,0.09574468085106383
2020-04-29,108358000,67.25,68.00749969482422,66.33650207519531,67.10900115966797,63.61537,0.9247311827956989,0.010752688172043012,0.06451612903225806
2020-04-30,55842000,66.56800079345703,67.5,66.07499694824219,67.33499908447266,64.67221,0.8888888888888888,0.018518518518518517,0.09259259259259259
2020-05-01,48872000,66.20449829101562,67.57150268554688,65.48300170898438,65.86599731445312,64.64452,0.8181818181818182,0.030303030303030304,0.15151515151515152
2020-05-04,30806000,65.40650177001953,66.22350311279297,64.80049896240234,66.1449966430664,65.7309,0.875,0.011363636363636364,0.11363636363636363
2020-05-05,39666000,66.875,68.55049896240234,66.75150299072266,67.45099639892578,66.005066,0.9240506329113924,0.0,0.0759493670886076
2020-05-06,31732000,67.9000015258789,68.43450164794922,67.25650024414062,67.27149963378906,66.35718,0.875,0.0125,0.1125
2020-05-07,30652000,68.06549835205078,68.80000305175781,67.62699890136719,68.46399688720703,66.99422,0.8387096774193549,0.03225806451612903,0.12903225806451613
2020-05-08,33326000,69.09100341796875,69.83200073242188,68.60050201416016,69.21700286865234,67.55371,0.8615384615384616,0.03076923076923077,0.1076923076923077
2020-05-11,32718000,68.8395004272461,70.77649688720703,68.7750015258789,70.17949676513672,68.14074,0.9125,0.0,0.0875
2020-05-12,33918000,70.41100311279297,70.71649932861328,68.72550201416016,68.75900268554688,68.912704,0.9230769230769231,0.01098901098901099,0.06593406593406594
2020-05-13,40368000,68.80799865722656,69.2665023803711,66.40049743652344,67.41649627685547,69.21977,0.9195402298850575,0.022988505747126436,0.05747126436781609
2020-05-14,36660000,66.6760025024414,67.86849975585938,66.16500091552734,67.84300231933594,69.27069,0.9152542372881356,0.01694915254237288,0.06779661016949153
2020-05-15,41544000,67.41300201416016,68.72899627685547,66.94999694824219,68.65299987792969,69.29315,0.9375,0.03125,0.03125
2020-05-18,47094000,68.0790023803711,69.63800048828125,67.70999908447266,69.25900268554688,69.34929,0.948051948051948,0.025974025974025976,0.025974025974025976
2020-05-19,31586000,69.27400207519531,69.62449645996094,68.68800354003906,68.72000122070312,69.67677,0.9021739130434783,0.03260869565217391,0.06521739130434782
2020-05-20,38262000,69.45800018310547,70.60150146484375,69.37100219726562,70.45800018310547,69.705025,0.8817204301075269,0.03225806451612903,0.08602150537634409
2020-05-21,30894000,70.54949951171875,70.822998046875,69.71949768066406,70.3375015258789,70.13944,0.9253731343283582,0.04477611940298507,0.029850746268656716
2020-05-22,28544000,70.19499969482422,70.8499984741211,69.79750061035156,70.66200256347656,70.165634,0.9310344827586207,0.0,0.06896551724137931
2020-05-26,44590000,72.0979995727539,72.25550079345703,70.97000122070312,71.06849670410156,70.62825,0.96,0.02666666666666667,0.013333333333333334
2020-05-27,31684000,71.0,71.26750183105469,69.7300033569336,71.01399993896484,70.901184,0.9333333333333333,0.011111111111111112,0.05555555555555555
2020-05-28,35170000,70.0,72.2229995727539,69.9540023803711,70.91200256347656,71.14493,0.9259259259259259,0.012345679012345678,0.06172839506172839
2020-05-29,37044000,71.02149963378906,71.83650207519531,70.79900360107422,71.6760025024414,71.53807,0.9302325581395349,0.023255813953488372,0.046511627906976744
2020-06-01,25162000,71.28500366210938,72.0790023803711,71.11399841308594,71.74349975585938,71.83082,0.9508196721311475,0.03278688524590164,0.01639344262295082
2020-06-03,27732000,72.13500213623047,72.45050048828125,71.58100128173828,71.9625015258789,72.44385,0.9811320754716981,0.0,0.018867924528301886
2020-06-04,26982000,71.83899688720703,72.06600189208984,70.30049896240234,70.71499633789062,72.605484,0.9344262295081968,0.03278688524590164,0.03278688524590164
2020-06-05,42642000,70.78199768066406,72.31500244140625,70.38099670410156,72.0009994506836,72.52808,0.8484848484848485,0.06060606060606061,0.09090909090909091
2020-06-08,33878000,71.31400299072266,72.44999694824219,71.2239990234375,72.4020004272461,72.80186,0.8933333333333333,0.0,0.10666666666666667
2020-06-09,33624000,72.26200103759766,73.38999938964844,72.11799621582031,72.60399627685547,72.76932,0.8767123287671232,0.0136986301369863,0.1095890410958904
2020-06-10,31762000,73.07550048828125,73.63849639892578,72.71800231933594,73.23500061035156,73.12979,0.835820895522388,0.029850746268656716,0.13432835820895522
2020-06-11,47144000,72.05149841308594,72.58000183105469,69.92050170898438,70.09500122070312,73.39273,0.8360655737704918,0.01639344262295082,0.14754098360655737
2020-06-12,36676000,71.29299926757812,71.72550201416016,69.29000091552734,70.64600372314453,72.88661,0.868421052631579,0.0,0.13157894736842105
2020-06-15,30468000,69.47450256347656,71.25,69.36000061035156,71.03700256347656,73.063995,0.8253968253968254,0.047619047619047616,0.12698412698412698
2020-06-16,30648000,72.44999694824219,72.8584976196289,71.44950103759766,72.32350158691406,72.55329,0.7948717948717948,0.05128205128205128,0.15384615384615385
2020-06-17,30610000,72.64700317382812,73.11000061035156,71.75650024414062,72.62699890136719,72.85396,0.8192771084337349,0.024096385542168676,0.1566265060240964
2020-06-18,34862000,72.49250030517578,72.64849853515625,71.31199645996094,71.70600128173828,72.98753,0.8513513513513513,0.04054054054054054,0.10810810810810811
2020-06-19,52784000,72.0,72.2249984741211,70.94999694824219,71.23200225830078,72.945786,0.8571428571428571,0.061224489795918366,0.08163265306122448
2020-06-22,29442000,71.25050354003906,72.54750061035156,70.95950317382812,72.53299713134766,72.93109,0.9295774647887324,0.014084507042253521,0.056338028169014086
2020-06-23,37752000,72.5999984741211,73.76000213623047,72.25,73.1989974975586,72.931046,0.9390243902439024,0.012195121951219513,0.04878048780487805
2020-06-24,31592000,73.16400146484375,73.78949737548828,71.5,71.63500213623047,73.15619,0.8829787234042553,0.010638297872340425,0.10638297872340426
2020-06-25,23958000,71.56099700927734,72.11599731445312,70.97699737548828,72.05500030517578,73.161896,0.8854166666666666,0.0,0.11458333333333333
2020-06-26,97640000,71.63150024414062,71.85099792480469,67.75,68.12699890136719,73.3963,0.9090909090909091,0.0,0.09090909090909091
2020-06-29,45074000,68.01699829101562,69.9000015258789,67.5824966430664,69.8584976196289,72.38051,0.8539325842696629,0.02247191011235955,0.12359550561797752
